time,robot_id,x,y,yaw
1.3813813813813813,1,-1.4089695795802433,-1.2758514680745567,0.3082623706030778
1.4014014014014013,1,-1.403566214583721,-1.2740743759423263,0.32722322879350246
1.4214214214214216,1,-1.3981975102405244,-1.2721951556223168,0.3461840869839274
1.4414414414414416,1,-1.392865396669564,-1.2702144825575834,0.36514494517435203
1.4614614614614614,1,-1.387571790838152,-1.2681330686649335,0.3841058033647767
1.4814814814814814,1,-1.3823185958728157,-1.2659516620790645,0.4030666615552013
1.5015015015015014,1,-1.3771077129848008,-1.2636710201849906,0.42217280604904767
1.5215215215215214,1,-1.3719282576055585,-1.2613196452122009,0.42670432058080715
1.5415415415415417,1,-1.3667501997643843,-1.2589651513347189,0.4268161250798967
1.5615615615615617,1,-1.36157239138082,-1.2566100835009164,0.4269243460648238
1.5815815815815817,1,-1.3563948283145926,-1.2542544619371332,0.42702907344551144
1.6016016016016015,1,-1.3512175043901706,-1.2518983053886243,0.4271303954222156
1.6216216216216215,1,-1.346040412668752,-1.2495416317080197,0.427228398502986
1.6416416416416417,1,-1.3408635459886655,-1.247184458111402,0.42732316752136246
1.6616616616616617,1,-1.3356868971941016,-1.2448268012926764,0.42741478565436936
1.6816816816816818,1,-1.3305104592310453,-1.2424686774774725,0.4275033344408163
1.7017017017017018,1,-1.3253342254435112,-1.24011010256827,0.42758889379988635
1.7217217217217216,1,-1.320158189939812,-1.2377510923214519,0.4276715420499375
1.7417417417417416,1,-1.3149823460630687,-1.2353916616602607,0.42775135592765795
1.7617617617617618,1,-1.309806687247764,-1.2330318250747925,0.42782841060746035
1.7817817817817818,1,-1.3046312071005777,-1.2306715966685293,0.4279027797210201
1.8018018018018018,1,-1.2994558993970018,-1.2283109901663796,0.427974535376992
1.8218218218218218,1,-1.2942807580779907,-1.2259500189226087,0.42804374818088364
1.8418418418418419,1,-1.2891057772466439,-1.2235886959286606,0.4281104872550643
1.8618618618618616,1,-1.2839309511649248,-1.2212270338208717,0.4281748202588887
1.8818818818818819,1,-1.278756274250417,-1.2188650448880727,0.42823681340891756
1.901901901901902,1,-1.2735817410731165,-1.2165027410790836,0.428296531499214
1.921921921921922,1,-1.2684073463522605,-1.2141401340100966,0.4283540379217002
1.941941941941942,1,-1.2632330849531979,-1.2117772349719504,0.4284093946865558
1.961961961961962,1,-1.2580589518842948,-1.2094140549372938,0.4284626624426427
1.9819819819819822,1,-1.2528849422938828,-1.207050604567641,0.4285139004979398
2.002002002002002,1,-1.2477110514672454,-1.2046868942203148,0.4285631668399736
2.022022022022022,1,-1.2425372748236438,-1.202322933955284,0.4286105181562299
2.042042042042042,1,-1.237363607913387,-1.1999587335418884,0.42865600985453417
2.0620620620620618,1,-1.2321900464149382,-1.1975943024654585,0.42869969608338643
2.082082082082082,1,-1.2270165861320663,-1.1952296499338235,0.42874162975223884
2.1021021021021022,1,-1.2218432229910354,-1.1928647848837144,0.4287818625517055
2.1221221221221223,1,-1.2166699530378406,-1.1904997159870598,0.42882044497369176
2.1421421421421423,1,-1.2114967724354797,-1.1881344516571732,0.42885742633143364
2.1621621621621623,1,-1.206323677461271,-1.1857690000548367,0.42889285477943734
2.1821821821821823,1,-1.2011506645042114,-1.1834033690942771,0.42892677733330914
2.202202202202202,1,-1.1959777300623773,-1.1810375664490405,0.428959239889467
2.2222222222222223,1,-1.1908048707403647,-1.17867159955776,0.42899028724472565
2.2422422422422423,1,-1.1856320832467755,-1.1763054756298228,0.42901996311574725
2.2622622622622623,1,-1.1804593643917407,-1.173939201650934,0.4290483101583495
2.2822822822822824,1,-1.175286711084489,-1.1715727843885793,0.4290753699866656
2.3023023023023024,1,-1.1701141203309553,-1.1692062303973876,0.42910118319214824
2.3223223223223224,1,-1.1649415892314294,-1.1668395460243937,0.4291257893624117
2.3423423423423424,1,-1.1597691149782492,-1.164472737414203,0.42914922709990716
2.3623623623623624,1,-1.1545966948535304,-1.1621058105140583,0.4291715340404248
2.3823823823823824,1,-1.1494243262269408,-1.1597387710788098,0.42919274687141795
2.4024024024024024,1,-1.1442520065535118,-1.1573716246757901,0.42921290135014556
2.4224224224224224,1,-1.139079733371493,-1.1550043766895945,0.429232032321627
2.4424424424424425,1,-1.1339075043002445,-1.1526370323267672,0.4292501737364071
2.4624624624624625,1,-1.1287353170381693,-1.1502695966203964,0.4292673586681263
2.4824824824824825,1,-1.1235631693606865,-1.1479020744346167,0.4292836193308933
2.5025025025025025,1,-1.1183910591182395,-1.1455344704690213,0.42929898709645686
2.5225225225225225,1,-1.1132189842343472,-1.1431667892629869,0.42931349251117457
2.5425425425425425,1,-1.108046942703691,-1.1407990351999076,0.42932716531277515
2.5625625625625625,1,-1.1028749325902392,-1.138431212511345,0.4293400344469129
2.5825825825825826,1,-1.0977029520254105,-1.1360633252810897,0.4293521280835113
2.6026026026026026,1,-1.0925309992062733,-1.1336953774491403,0.429363473632896
2.6226226226226226,1,-1.0873590723937803,-1.1313273728155977,0.4293740977617126
2.642642642642643,1,-1.0821871699110437,-1.1289593150444777,0.42938402640863127
2.6626626626626626,1,-1.0770152901416408,-1.126591207667441,0.4293932847998344
2.6826826826826826,1,-1.0718434315279586,-1.1242230540874454,0.4294018974642883
2.7027027027027026,1,-1.0666715925695711,-1.1218548575823177,0.429409888248797
2.7227227227227226,1,-1.0614997718216523,-1.1194866213082482,0.42941728033283844
2.742742742742743,1,-1.0563279678934245,-1.1171183483032077,0.4294240962431819
2.7627627627627627,1,-1.0511561794466346,-1.1147500414902902,0.429430357868288
2.7827827827827827,1,-1.045984405194071,-1.112381703680982,0.42943608647248904
2.8028028028028027,1,-1.040812643898108,-1.1100133375783554,0.4294413027099522
2.8228228228228227,1,-1.035640894369283,-1.1076449457801925,0.429446026638424
2.842842842842843,1,-1.0304691554649075,-1.1052765307820378,0.42945027773275785
2.8628628628628627,1,-1.0252974260877068,-1.1029080949801795,0.42945407489822396
2.882882882882883,1,-1.0201257051844919,-1.1005396406745644,0.42945743648360374
2.9029029029029028,1,-1.0149539917448618,-1.0981711700716459,0.42946038029406836
2.9229229229229228,1,-1.0097822847999343,-1.095802685287161,0.42946292360384264
2.9429429429429432,1,-1.004610583421107,-1.0934341883488492,0.42946508316865606
2.962962962962963,1,-0.9994388867188488,-1.0910656811991015,0.4294668752379809
2.9829829829829833,1,-0.9942671938415143,-1.0886971656975502,0.4294683155670595
3.003003003003003,1,-0.9890955039741942,-1.0863286436235942,0.4294694194287215
3.0230230230230233,1,-0.983923816337585,-1.0839601166788648,0.4294702016249936
3.043043043043043,1,-0.9787521301868923,-1.081591586489634,0.4294706764985011
3.063063063063063,1,-0.9735804448107565,-1.0792230546091588,0.42947085794366546
3.0830830830830833,1,-0.9684087595302051,-1.0768545225199748,0.4294707594176973
3.103103103103103,1,-0.963237073697633,-1.0744859916361276,0.4294703939513879
3.1231231231231233,1,-0.9580653866958052,-1.0721174633053514,0.42946977415970067
3.143143143143143,1,-0.9528936979368852,-1.0697489388111943,0.42946891225216366
3.1631631631631634,1,-0.9477220068614873,-1.0673804193750875,0.42946782004306633
3.1831831831831834,1,-0.9425503129377548,-1.0650119061583652,0.42946650896146127
3.203203203203203,1,-0.9373786156604573,-1.0626434002642302,0.4294649900609738
3.2232232232232234,1,-0.9322069145501147,-1.0602749027396716,0.42946327402942075
3.243243243243243,1,-0.9270352091521428,-1.057906414577332,0.42946137119824096
3.2632632632632634,1,-0.9218634990360186,-1.0555379367173274,0.42945929155173934
3.2832832832832834,1,-0.9166917837944706,-1.0531694700490182,0.42945704473614665
3.303303303303303,1,-0.9115200630426884,-1.0508010154127345,0.4294546400684979
3.3233233233233235,1,-0.9063483364175524,-1.0484325736014561,0.4294520865453296
3.343343343343343,1,-0.9011766035768864,-1.04606414536245,0.4294493928512008
3.3633633633633635,1,-0.8960048641987267,-1.0436957313988584,0.4294465673670377
3.383383383383383,1,-0.8908331179806137,-1.0413273323712504,0.42944361817830545
3.4034034034034035,1,-0.8856613646389004,-1.0389589488991287,0.4294405530830098
3.4234234234234235,1,-0.8804896039080826,-1.0365905815623946,0.4294373795995289
3.443443443443443,1,-0.875317835540143,-1.0342222309027762,0.4294341049742796
3.4634634634634636,1,-0.870146059303917,-1.0318538974252138,0.42943073618922006
3.483483483483483,1,-0.8649742749844749,-1.0294855815992088,0.4294272799691901
3.5035035035035036,1,-0.8598024823825208,-1.0271172838601341,0.4294237427890927
3.5235235235235236,1,-0.8546306813138087,-1.0247490046105105,0.429420130880918
3.5435435435435436,1,-0.8494588716085751,-1.0223807442212416,0.4294164502406139
3.5635635635635636,1,-0.8442870531109874,-1.02001250303282,0.42941270663480274
3.583583583583583,1,-0.8391152256786084,-1.0176442813564943,0.429408905607349
3.6036036036036037,1,-0.8339433891818759,-1.0152760794754057,0.4294050524857795
3.6236236236236237,1,-0.828771543503598,-1.0129078976456882,0.4294011523875574
3.6436436436436437,1,-0.823599688538462,-1.0105397360975417,0.42939721022621447
3.6636636636636637,1,-0.8184278241925574,-1.008171595036269,0.4293932307173416
3.6836836836836837,1,-0.8132559503829161,-1.0058034746432853,0.4293892183844415
3.7037037037037037,1,-0.8080840670370613,-1.003435375077095,0.4293851775646451
3.7237237237237233,1,-0.8029121740925739,-1.0010672964742435,0.4293811124142945
3.7437437437437437,1,-0.7977402714966706,-0.9986992389502357,0.42937702691439383
3.7637637637637638,1,-0.7925683592057943,-0.9963312026004298,0.42937292487593165
3.7837837837837838,1,-0.787396437185217,-0.993963187500903,0.4293688099450756
3.803803803803804,1,-0.7822245054086561,-0.9915951937092897,0.42936468560824276
3.8238238238238234,1,-0.7770525638579007,-0.989227221265597,0.42936055519704713
3.843843843843844,1,-0.7718806125224511,-0.9868592701929898,0.42935642189312717
3.8638638638638643,1,-0.7667086513991692,-0.984491340498556,0.4293522887328548
3.883883883883884,1,-0.7615366804919392,-0.9821234321740455,0.4293481586119286
3.903903903903904,1,-0.7563646998113398,-0.9797555451965853,0.4293440342898528
3.923923923923924,1,-0.7511927093743267,-0.9773876795293729,0.4293399183943052
3.943943943943944,1,-0.7460207092039246,-0.9750198351223471,0.4293358134253946
3.9639639639639643,1,-0.7408486993289315,-0.9726520119128375,0.42933172175981166
3.983983983983984,1,-0.7356766797836293,-0.9702842098261899,0.4293276456548734
4.004004004004004,1,-0.7305046506075066,-0.9679164287763763,0.4293235872524649
4.0240240240240235,1,-0.7253326118449895,-0.96554866866658,0.42931954858287874
4.044044044044044,1,-0.7201605635451819,-0.9631809293897632,0.4293155315685565
4.0640640640640635,1,-0.7149885057616143,-0.9608132108292163,0.4293115380277311
4.084084084084084,1,-0.709816438552,-0.9584455128590862,0.42930756967797495
4.104104104104104,1,-0.7046443619780031,-0.956077835344889,0.429303628139654
4.1241241241241235,1,-0.6994722761050098,-0.9537101781440032,0.42929971493928987
4.1441441441441444,1,-0.6943001810019113,-0.9513425411061466,0.42929583151283296
4.164164164164164,1,-0.6891280767408929,-0.9489749240738375,0.4292919792088471
4.1841841841841845,1,-0.6839559633972303,-0.9466073268828371,0.4292881592916079
4.2042042042042045,1,-0.6787838410490938,-0.944239749362578,0.42928437294411786
4.2242242242242245,1,-0.67361170977736,-0.9418721913365778,0.4292806212710375
4.2442442442442445,1,-0.6684395696654275,-0.9395046526228358,0.4292769053015373
4.264264264264264,1,-0.6632674207990441,-0.9371371330342162,0.4292732259920694
4.2842842842842845,1,-0.6580952632661359,-0.9347696323788179,0.429269584229063
4.3043043043043046,1,-0.652923097156645,-0.93240215046033,0.42926598083154327
4.324324324324325,1,-0.6477509225623743,-0.9300346870783724,0.42926241655367686
4.344344344344345,1,-0.6425787395768339,-0.9276672420288264,0.42925889208724544
4.364364364364365,1,-0.6374065482950996,-0.92529981510415,0.42925540806404744
4.384384384384385,1,-0.6322343488136707,-0.9229324060936828,0.42925196505823204
4.404404404404404,1,-0.6270621412303388,-0.9205650147839374,0.42924856358856456
4.424424424424425,1,-0.621889925644057,-0.9181976409588817,0.4292452041206261
4.444444444444445,1,-0.6167177021548184,-0.9158302844002063,0.4292418870689494
4.464464464464465,1,-0.6115454708635361,-0.9134629448875852,0.4292386127990905
4.484484484484485,1,-0.6063732318719313,-0.9110956221989223,0.42923538162963987
4.504504504504505,1,-0.6012009852824225,-0.9087283161105905,0.4292321938341728
4.524524524524525,1,-0.5960287311980232,-0.9063610263976584,0.42922904964314146
4.544544544544545,1,-0.5908564697222405,-0.90399375283411,0.4292259492457095
4.564564564564565,1,-0.5856842009589807,-0.9016264951930522,0.4292228927915305
4.584584584584585,1,-0.5805119250124565,-0.8992592532469156,0.4292198803924725
4.604604604604605,1,-0.5753396419871006,-0.8968920267676451,0.4292169121242882
4.624624624624625,1,-0.570167351987482,-0.8945248155268832,0.42921398802823435
4.644644644644645,1,-0.564995055118226,-0.8921576192961437,0.42921110811263935
4.664664664664665,1,-0.5598227514839378,-0.8897904378469783,0.42920827235442205
4.684684684684685,1,-0.5546504411891306,-0.8874232709511352,0.42920548070056225
4.704704704704705,1,-0.5494781243381561,-0.88505611838071,0.4292027330695236
4.724724724724725,1,-0.5443058010351387,-0.8826889799082905,0.42920002935263146
4.744744744744745,1,-0.5391334713839129,-0.8803218553070927,0.4291973694154055
4.764764764764765,1,-0.5339611354879635,-0.8779547443510916,0.42919475309884847
4.784784784784785,1,-0.5287887934503698,-0.8755876468151438,0.42919218022069344
4.804804804804805,1,-0.5236164453737515,-0.8732205624751064,0.42918965057660896
4.824824824824825,1,-0.5184440913602177,-0.8708534911079461,0.42918716394136347
4.844844844844845,1,-0.5132717315113193,-0.8684864324918464,0.429184720069952
4.864864864864865,1,-0.5080993659280029,-0.8661193864063055,0.429182318698683
4.884884884884885,1,-0.5029269947105688,-0.8637523526322308,0.42917995954622873
4.904904904904905,1,-0.4977546179586298,-0.8613853309520277,0.4291776423146394
4.924924924924925,1,-0.49258223577107285,-0.8590183211496831,0.42917536669032197
4.944944944944945,1,-0.4874098482460241,-0.8566513230108435,0.42917313234498433
4.964964964964965,1,-0.48223745548081426,-0.8542843363228881,0.4291709389365467
4.984984984984985,1,-0.4770650575719474,-0.851917360875,0.4291687861100198
5.005005005005005,1,-0.4718926546150725,-0.8495503964582286,0.42916667349835225
5.025025025025025,1,-0.4667202467049535,-0.8471834428655501,0.4291646007232462
5.045045045045045,1,-0.46154783393544624,-0.8448164998919253,0.42916256739594394
5.065065065065065,1,-0.4563754164949064,-0.8424495672759289,0.42916154933551703
5.085085085085085,1,-0.4512119535289281,-0.8400622554784409,0.4337941555364953
5.105105105105105,1,-0.44605056425741246,-0.8376719835428431,0.4336059115529103
5.125125125125125,1,-0.44088862450862204,-0.8352825968170403,0.43352403548368795
5.145145145145145,1,-0.43571399897243557,-0.8329206744066888,0.41926641961415195
5.165165165165165,1,-0.43049677264253927,-0.830654432373128,0.40030556142372703
5.185185185185185,1,-0.42523751679871813,-0.8284875148617148,0.38134470323330266
5.205205205205205,1,-0.41993812216118503,-0.8264207008866021,0.36238384504287774
5.225225225225225,1,-0.41460049388018555,-0.8244547334743852,0.3434229868524528
5.245245245245245,1,-0.4092265508510873,-0.8225903193969784,0.3244621286620285
5.265265265265265,1,-0.4038182250245332,-0.8208281289175304,0.3055012704716036
5.285285285285286,1,-0.39837746071189817,-0.8191687955494619,0.2865404122811786
5.305305305305305,1,-0.3929062138863012,-0.8176129158287148,0.26757955409075423
5.325325325325325,1,-0.38741019350648487,-0.81614407568139,0.2640399965954689
5.345345345345346,1,-0.3819333048340442,-0.8146085175674646,0.2827029223323686
5.365365365365365,1,-0.37648600811425,-0.8129707486653561,0.3014176945738809
5.385385385385385,1,-0.371070321306045,-0.8112313050509135,0.3201407666757151
5.405405405405405,1,-0.36568815708826125,-0.8093907520884409,0.33887193412513744
5.425425425425425,1,-0.36034250950216845,-0.8074500944157456,0.35761099718041983
5.445445445445445,1,-0.35503698808053613,-0.8054106705125991,0.3763577581852091
5.465465465465465,1,-0.3497721148951181,-0.8032727278782172,0.39511201781190813
5.485485485485486,1,-0.34454907963178505,-0.8010367553306108,0.41387357741186
5.505505505505505,1,-0.3393694356819671,-0.7987034033284093,0.43264224097545684
5.525525525525525,1,-0.3342348828433157,-0.7962734144079964,0.45141781593850805
5.545545545545546,1,-0.32914717485432415,-0.793747591680932,0.47020011349465407
5.565565565565565,1,-0.3241080798242829,-0.791126784536913,0.48898894869795495
5.585585585585585,1,-0.31911936306936856,-0.788411882091554,0.507784140476226
5.605605605605605,1,-0.3141827794374171,-0.7856038101038368,0.5265855116063007
5.625625625625626,1,-0.30930006965266404,-0.7827035294393112,0.5453928886729545
5.645645645645645,1,-0.3044729583652995,-0.7797120352154956,0.5642061020207418
5.665665665665665,1,-0.2997031529248405,-0.7766303562421939,0.5830249857027512
5.685685685685686,1,-0.2949923424638137,-0.7734595545846485,0.6018493774279497
5.7057057057057055,1,-0.29034219711687537,-0.7702007251728815,0.6206791185078779
5.7257257257257255,1,-0.28575436730163717,-0.766854995423268,0.6395140538030466
5.7457457457457455,1,-0.2812304830302405,-0.7634235248574156,0.6583540316691863
5.765765765765766,1,-0.27677215323878057,-0.7599075047118482,0.6771989039034602
5.7857857857857855,1,-0.27238096512915877,-0.7563081575356185,0.6960485256906926
5.8058058058058055,1,-0.268058483520764,-0.7526267367742373,0.7149027555496875
5.825825825825826,1,-0.26380625021351733,-0.7488645263415357,0.7337614552796067
5.8458458458458455,1,-0.2596257833603858,-0.745022840178027,0.7526244899064958
5.865865865865866,1,-0.2555185768493122,-0.741103021795737,0.7714917276299996
5.8858858858858865,1,-0.25148609969516195,-0.7371064438100154,0.7903630397702672
5.9059059059059065,1,-0.24752979544191445,-0.7330345074585598,0.8092383007150892
5.925925925925926,1,-0.24365108157534443,-0.728888642107901,0.8281173878673014
5.945945945945946,1,-0.2398513489464406,-0.7246703047476151,0.8470001815924614
5.9659659659659665,1,-0.23613196120580127,-0.7203809794725218,0.8658865651668394
5.985985985985986,1,-0.23249425424881737,-0.7160221769525741,0.8847764247257441
6.006006006006006,1,-0.22893953567229258,-0.7115954338911967,0.9036696492122086
6.0260260260260265,1,-0.22546908424400658,-0.707102312474041,0.9225661303260123
6.046046046046047,1,-0.2220841493834279,-0.7025443998060426,0.9414657624731119
6.066066066066066,1,-0.218785950654388,-0.6979233073377304,0.9603684427154922
6.086086086086086,1,-0.21557567727003263,-0.6932406702812148,0.9792740707214336
6.106106106106107,1,-0.212454487610239,-0.6884981470161328,0.9981825487162289
6.126126126126126,1,-0.20942350875168042,-0.6836974184858499,1.0170937814333498
6.146146146146146,1,-0.20648383601072018,-0.6788401875842154,1.0360076760660955
6.166166166166167,1,-0.20363653249925828,-0.6739281785330813,1.0549241422197178
6.186186186186187,1,-0.20086199280921524,-0.6689727315274779,1.0613992106729384
6.206206206206206,1,-0.19808979228568252,-0.6640103181657531,1.0612900593465193
6.226226226226227,1,-0.19531592172560341,-0.6590461615013863,1.0611854307341357
6.246246246246247,1,-0.19254105756846884,-0.6540814209138783,1.0610851888533148
6.266266266266266,1,-0.18976550012755888,-0.6491165836592161,1.0609892009807933
6.286286286286286,1,-0.18698938906464452,-0.644151850854704,1.060897337566959
6.306306306306307,1,-0.18421279700681925,-0.6391873051034453,1.0608094721695192
6.326326326326327,1,-0.18143577434316316,-0.6342229906487513,1.0607254813948443
6.346346346346346,1,-0.17865834409994497,-0.6292589042146466,1.0606452448418926
6.366366366366367,1,-0.1758805246385977,-0.6242950355698387,1.0605686450474856
6.386386386386387,1,-0.17310233374227435,-0.619331374801036,1.0604955674327536
6.406406406406406,1,-0.17032378863023823,-0.6143679123053725,1.0604259002500653
6.426426426426426,1,-0.16754490597197547,-0.6094046387829584,1.0603595345304229
6.446446446446447,1,-0.16476570190103507,-0.6044415452295506,1.0602963640313443
6.466466466466466,1,-0.16198619202859954,-0.5994786229293463,1.0602362851852423
6.486486486486486,1,-0.1592063914567876,-0.5945158634478954,1.0601791970483145
6.506506506506507,1,-0.15642631479169478,-0.5895532586251382,1.0601250012499583
6.526526526526527,1,-0.1536459761561741,-0.5845908005685627,1.0600736019427184
6.546546546546546,1,-0.15086538920235865,-0.5796284816464821,1.0600249057527817
6.566566566566567,1,-0.14808456712393142,-0.5746662944814331,1.059978821731026
6.586586586586587,1,-0.14530352266814717,-0.5697042319436977,1.0599352613046318
6.606606606606606,1,-0.1425222681476025,-0.5647422871449364,1.0598941382292675
6.626626626626626,1,-0.1397408154517678,-0.5597804534319482,1.0598553685418504
6.646646646646647,1,-0.13695917605827612,-0.5548187243805438,1.0598188705138931
6.666666666666667,1,-0.13417736104397637,-0.5498570937895375,1.0597845646054445
6.686686686686686,1,-0.13139538109575294,-0.5448955556748544,1.0597523734196193
6.706706706706707,1,-0.12861324652111517,-0.5399341042637529,1.059722221657734
6.726726726726727,1,-0.12583096725856158,-0.5349727339891628,1.059694036075043
6.746746746746746,1,-0.1230485528877186,-0.5300114394841342,1.059667745437083
6.766766766766766,1,-0.12026601263926145,-0.5250502155764005,1.0596432804766267
6.786786786786787,1,-0.1174833554046179,-0.5200890572830518,1.0596205738512456
6.806806806806807,1,-0.11470058974545849,-0.5151279598053179,1.059599560101491
6.826826826826826,1,-0.1119177239029776,-0.5101669185234594,1.0595801756096825
6.846846846846847,1,-0.1091347658069669,-0.5052059289917674,1.0595623585593168
6.866866866866867,1,-0.10635172308468738,-0.5002449869336685,1.0595460488950872
6.886886886886886,1,-0.10356860306953908,-0.49528408823693526,1.0595311882835179
6.906906906906907,1,-0.10078541280953685,-0.4903232289489986,1.0595177200742132
6.926926926926927,1,-0.09800215907559034,-0.48536240527236585,1.0595055892617173
6.946946946946947,1,-0.09521884836959527,-0.4804016135601347,1.0594947424479857
6.966966966966966,1,-0.09243548693233733,-0.4754408503116113,1.0594851278054638
6.986986986986987,1,-0.08965208075121128,-0.47048011216802355,1.0594766950407737
7.007007007007007,1,-0.0868686355677622,-0.46551939590833347,1.059469395359005
7.027027027027026,1,-0.08408515688504575,-0.4605586984451411,1.0594631814286044
7.047047047047047,1,-0.08130164997481615,-0.4555980168206865,1.0594580073468647
7.067067067067067,1,-0.07851811988454382,-0.450637348202943,1.059453828606009
